"treatment"	"h"	"p"	"repl"	"complianceRate"	"observedCompliance"
"1960"	0	0	0.95	60	0.582	0.546240851630073
"1961"	0	0	0.95	61	0.56	0.546240851630073
"1962"	0	0	0.95	62	0.566	0.546240851630073
"1963"	0	0	0.95	63	0.566	0.546240851630073
"1964"	0	0	0.95	64	0.568	0.546240851630073
"1965"	0	0	0.95	65	0.524	0.546240851630073
"1966"	0	0	0.95	66	0.598	0.546240851630073
"1967"	0	0	0.95	67	0.554	0.546240851630073
"1968"	0	0	0.95	68	0.546	0.546240851630073
"1969"	0	0	0.95	69	0.554	0.546240851630073
"1970"	0	0	0.95	70	0.546	0.546240851630073
"1971"	0	0	0.95	71	0.562	0.546240851630073
"1972"	0	0	0.95	72	0.54	0.546240851630073
"1973"	0	0	0.95	73	0.562	0.546240851630073
"1974"	0	0	0.95	74	0.536	0.546240851630073
"1975"	0	0	0.95	75	0.574	0.546240851630073
"1976"	0	0	0.95	76	0.516	0.546240851630073
"1977"	0	0	0.95	77	0.534	0.546240851630073
"1978"	0	0	0.95	78	0.55	0.546240851630073
"1979"	0	0	0.95	79	0.576	0.546240851630073
"1980"	0	0	0.95	80	0.552	0.546240851630073
"1981"	0	0	0.95	81	0.538	0.546240851630073
"1982"	0	0	0.95	82	0.554	0.546240851630073
"1983"	0	0	0.95	83	0.558	0.546240851630073
"1984"	0	0	0.95	84	0.558	0.546240851630073
"1985"	0	0	0.95	85	0.536	0.546240851630073
"1986"	0	0	0.95	86	0.57	0.546240851630073
"1987"	0	0	0.95	87	0.506	0.546240851630073
"1988"	0	0	0.95	88	0.546	0.546240851630073
"1989"	0	0	0.95	89	0.574	0.546240851630073
"1990"	0	0	0.95	90	0.53	0.546240851630073
"1991"	0	0	0.95	91	0.524	0.546240851630073
"1992"	0	0	0.95	92	0.562	0.546240851630073
"1993"	0	0	0.95	93	0.58	0.546240851630073
"1994"	0	0	0.95	94	0.532	0.546240851630073
"1995"	0	0	0.95	95	0.538	0.546240851630073
"1996"	0	0	0.95	96	0.552	0.546240851630073
"1997"	0	0	0.95	97	0.56	0.546240851630073
"1998"	0	0	0.95	98	0.51	0.546240851630073
"1999"	0	0	0.95	99	0.536	0.546240851630073
"2000"	0	0	0.95	100	0.544	0.546240851630073
"2001"	0	0	1	1	0.55	0.546240851630073
"2002"	0	0	1	2	0.61	0.546240851630073
"2003"	0	0	1	3	0.6	0.546240851630073
"2004"	0	0	1	4	0.548	0.546240851630073
"2005"	0	0	1	5	0.562	0.546240851630073
"2006"	0	0	1	6	0.556	0.546240851630073
"2007"	0	0	1	7	0.572	0.546240851630073
"2008"	0	0	1	8	0.572	0.546240851630073
"2009"	0	0	1	9	0.564	0.546240851630073
"2010"	0	0	1	10	0.57	0.546240851630073
"2011"	0	0	1	11	0.574	0.546240851630073
"2012"	0	0	1	12	0.586	0.546240851630073
"2013"	0	0	1	13	0.548	0.546240851630073
"2014"	0	0	1	14	0.528	0.546240851630073
"2015"	0	0	1	15	0.528	0.546240851630073
"2016"	0	0	1	16	0.564	0.546240851630073
"2017"	0	0	1	17	0.534	0.546240851630073
"2018"	0	0	1	18	0.55	0.546240851630073
"2019"	0	0	1	19	0.528	0.546240851630073
"2020"	0	0	1	20	0.524	0.546240851630073
"2021"	0	0	1	21	0.52	0.546240851630073
"2022"	0	0	1	22	0.542	0.546240851630073
"2023"	0	0	1	23	0.57	0.546240851630073
"2024"	0	0	1	24	0.54	0.546240851630073
"2025"	0	0	1	25	0.542	0.546240851630073
"2026"	0	0	1	26	0.546	0.546240851630073
"2027"	0	0	1	27	0.558	0.546240851630073
"2028"	0	0	1	28	0.506	0.546240851630073
"2029"	0	0	1	29	0.564	0.546240851630073
"2030"	0	0	1	30	0.524	0.546240851630073
"2031"	0	0	1	31	0.59	0.546240851630073
"2032"	0	0	1	32	0.56	0.546240851630073
"2033"	0	0	1	33	0.544	0.546240851630073
"2034"	0	0	1	34	0.548	0.546240851630073
"2035"	0	0	1	35	0.502	0.546240851630073
"2036"	0	0	1	36	0.514	0.546240851630073
"2037"	0	0	1	37	0.576	0.546240851630073
"2038"	0	0	1	38	0.572	0.546240851630073
"2039"	0	0	1	39	0.57	0.546240851630073
"2040"	0	0	1	40	0.574	0.546240851630073
"2041"	0	0	1	41	0.54	0.546240851630073
"2042"	0	0	1	42	0.578	0.546240851630073
"2043"	0	0	1	43	0.552	0.546240851630073
"2044"	0	0	1	44	0.558	0.546240851630073
"2045"	0	0	1	45	0.55	0.546240851630073
"2046"	0	0	1	46	0.556	0.546240851630073
"2047"	0	0	1	47	0.554	0.546240851630073
"2048"	0	0	1	48	0.542	0.546240851630073
"2049"	0	0	1	49	0.534	0.546240851630073
"2050"	0	0	1	50	0.55	0.546240851630073
"2051"	0	0	1	51	0.566	0.546240851630073
"2052"	0	0	1	52	0.51	0.546240851630073
"2053"	0	0	1	53	0.554	0.546240851630073
"2054"	0	0	1	54	0.564	0.546240851630073
"2055"	0	0	1	55	0.56	0.546240851630073
"2056"	0	0	1	56	0.53	0.546240851630073
"2057"	0	0	1	57	0.556	0.546240851630073
"2058"	0	0	1	58	0.552	0.546240851630073
"2059"	0	0	1	59	0.548	0.546240851630073
"2060"	0	0	1	60	0.524	0.546240851630073
"2061"	0	0	1	61	0.558	0.546240851630073
"2062"	0	0	1	62	0.548	0.546240851630073
"2063"	0	0	1	63	0.52	0.546240851630073
"2064"	0	0	1	64	0.572	0.546240851630073
"2065"	0	0	1	65	0.54	0.546240851630073
"2066"	0	0	1	66	0.534	0.546240851630073
"2067"	0	0	1	67	0.568	0.546240851630073
"2068"	0	0	1	68	0.526	0.546240851630073
"2069"	0	0	1	69	0.52	0.546240851630073
"2070"	0	0	1	70	0.56	0.546240851630073
"2071"	0	0	1	71	0.53	0.546240851630073
"2072"	0	0	1	72	0.556	0.546240851630073
"2073"	0	0	1	73	0.524	0.546240851630073
"2074"	0	0	1	74	0.56	0.546240851630073
"2075"	0	0	1	75	0.528	0.546240851630073
"2076"	0	0	1	76	0.556	0.546240851630073
"2077"	0	0	1	77	0.572	0.546240851630073
"2078"	0	0	1	78	0.536	0.546240851630073
"2079"	0	0	1	79	0.54	0.546240851630073
"2080"	0	0	1	80	0.55	0.546240851630073
"2081"	0	0	1	81	0.592	0.546240851630073
"2082"	0	0	1	82	0.564	0.546240851630073
"2083"	0	0	1	83	0.562	0.546240851630073
"2084"	0	0	1	84	0.56	0.546240851630073
"2085"	0	0	1	85	0.562	0.546240851630073
"2086"	0	0	1	86	0.558	0.546240851630073
"2087"	0	0	1	87	0.528	0.546240851630073
"2088"	0	0	1	88	0.59	0.546240851630073
"2089"	0	0	1	89	0.494	0.546240851630073
"2090"	0	0	1	90	0.546	0.546240851630073
"2091"	0	0	1	91	0.522	0.546240851630073
"2092"	0	0	1	92	0.562	0.546240851630073
"2093"	0	0	1	93	0.542	0.546240851630073
"2094"	0	0	1	94	0.586	0.546240851630073
"2095"	0	0	1	95	0.566	0.546240851630073
"2096"	0	0	1	96	0.544	0.546240851630073
"2097"	0	0	1	97	0.578	0.546240851630073
"2098"	0	0	1	98	0.554	0.546240851630073
"2099"	0	0	1	99	0.554	0.546240851630073
"2100"	0	0	1	100	0.566	0.546240851630073
"2101"	1	0	0	1	0.608	0.614069690992768
"2102"	1	0	0	2	0.642	0.614069690992768
"2103"	1	0	0	3	0.65	0.614069690992768
"2104"	1	0	0	4	0.636	0.614069690992768
"2105"	1	0	0	5	0.604	0.614069690992768
"2106"	1	0	0	6	0.628	0.614069690992768
"2107"	1	0	0	7	0.618	0.614069690992768
"2108"	1	0	0	8	0.626	0.614069690992768
"2109"	1	0	0	9	0.604	0.614069690992768
"2110"	1	0	0	10	0.648	0.614069690992768
"2111"	1	0	0	11	0.602	0.614069690992768
"2112"	1	0	0	12	0.662	0.614069690992768
"2113"	1	0	0	13	0.642	0.614069690992768
"2114"	1	0	0	14	0.634	0.614069690992768
"2115"	1	0	0	15	0.668	0.614069690992768
"2116"	1	0	0	16	0.682	0.614069690992768
"2117"	1	0	0	17	0.644	0.614069690992768
"2118"	1	0	0	18	0.628	0.614069690992768
"2119"	1	0	0	19	0.604	0.614069690992768
"2120"	1	0	0	20	0.61	0.614069690992768
"2121"	1	0	0	21	0.666	0.614069690992768
"2122"	1	0	0	22	0.612	0.614069690992768
"2123"	1	0	0	23	0.618	0.614069690992768
"2124"	1	0	0	24	0.672	0.614069690992768
"2125"	1	0	0	25	0.626	0.614069690992768
"2126"	1	0	0	26	0.624	0.614069690992768
"2127"	1	0	0	27	0.598	0.614069690992768
"2128"	1	0	0	28	0.616	0.614069690992768
"2129"	1	0	0	29	0.63	0.614069690992768
"2130"	1	0	0	30	0.616	0.614069690992768
"2131"	1	0	0	31	0.648	0.614069690992768
"2132"	1	0	0	32	0.618	0.614069690992768
"2133"	1	0	0	33	0.648	0.614069690992768
"2134"	1	0	0	34	0.626	0.614069690992768
"2135"	1	0	0	35	0.644	0.614069690992768
"2136"	1	0	0	36	0.628	0.614069690992768
"2137"	1	0	0	37	0.636	0.614069690992768
"2138"	1	0	0	38	0.638	0.614069690992768
"2139"	1	0	0	39	0.636	0.614069690992768
"2140"	1	0	0	40	0.624	0.614069690992768
"2141"	1	0	0	41	0.636	0.614069690992768
"2142"	1	0	0	42	0.656	0.614069690992768
"2143"	1	0	0	43	0.634	0.614069690992768
"2144"	1	0	0	44	0.654	0.614069690992768
"2145"	1	0	0	45	0.65	0.614069690992768
"2146"	1	0	0	46	0.626	0.614069690992768
"2147"	1	0	0	47	0.666	0.614069690992768
"2148"	1	0	0	48	0.626	0.614069690992768
"2149"	1	0	0	49	0.646	0.614069690992768
"2150"	1	0	0	50	0.612	0.614069690992768
"2151"	1	0	0	51	0.632	0.614069690992768
"2152"	1	0	0	52	0.624	0.614069690992768
"2153"	1	0	0	53	0.6	0.614069690992768
"2154"	1	0	0	54	0.65	0.614069690992768
"2155"	1	0	0	55	0.64	0.614069690992768
"2156"	1	0	0	56	0.65	0.614069690992768
"2157"	1	0	0	57	0.638	0.614069690992768
"2158"	1	0	0	58	0.604	0.614069690992768
"2159"	1	0	0	59	0.664	0.614069690992768
"2160"	1	0	0	60	0.626	0.614069690992768
"2161"	1	0	0	61	0.65	0.614069690992768
"2162"	1	0	0	62	0.628	0.614069690992768
"2163"	1	0	0	63	0.612	0.614069690992768
"2164"	1	0	0	64	0.678	0.614069690992768
"2165"	1	0	0	65	0.648	0.614069690992768
"2166"	1	0	0	66	0.636	0.614069690992768
"2167"	1	0	0	67	0.634	0.614069690992768
"2168"	1	0	0	68	0.624	0.614069690992768
"2169"	1	0	0	69	0.594	0.614069690992768
"2170"	1	0	0	70	0.648	0.614069690992768
"2171"	1	0	0	71	0.65	0.614069690992768
"2172"	1	0	0	72	0.638	0.614069690992768
"2173"	1	0	0	73	0.672	0.614069690992768
"2174"	1	0	0	74	0.616	0.614069690992768
"2175"	1	0	0	75	0.632	0.614069690992768
"2176"	1	0	0	76	0.646	0.614069690992768
"2177"	1	0	0	77	0.672	0.614069690992768
"2178"	1	0	0	78	0.66	0.614069690992768
"2179"	1	0	0	79	0.636	0.614069690992768
"2180"	1	0	0	80	0.622	0.614069690992768
"2181"	1	0	0	81	0.692	0.614069690992768
"2182"	1	0	0	82	0.622	0.614069690992768
"2183"	1	0	0	83	0.632	0.614069690992768
"2184"	1	0	0	84	0.628	0.614069690992768
"2185"	1	0	0	85	0.63	0.614069690992768
"2186"	1	0	0	86	0.652	0.614069690992768
"2187"	1	0	0	87	0.614	0.614069690992768
"2188"	1	0	0	88	0.65	0.614069690992768
"2189"	1	0	0	89	0.666	0.614069690992768
"2190"	1	0	0	90	0.65	0.614069690992768
"2191"	1	0	0	91	0.634	0.614069690992768
"2192"	1	0	0	92	0.68	0.614069690992768
"2193"	1	0	0	93	0.672	0.614069690992768
"2194"	1	0	0	94	0.61	0.614069690992768
"2195"	1	0	0	95	0.696	0.614069690992768
"2196"	1	0	0	96	0.622	0.614069690992768
"2197"	1	0	0	97	0.664	0.614069690992768
"2198"	1	0	0	98	0.612	0.614069690992768
"2199"	1	0	0	99	0.626	0.614069690992768
"2200"	1	0	0	100	0.604	0.614069690992768
"2201"	1	0	0.05	1	0.648	0.614069690992768
"2202"	1	0	0.05	2	0.62	0.614069690992768
"2203"	1	0	0.05	3	0.652	0.614069690992768
"2204"	1	0	0.05	4	0.64	0.614069690992768
"2205"	1	0	0.05	5	0.65	0.614069690992768
"2206"	1	0	0.05	6	0.662	0.614069690992768
"2207"	1	0	0.05	7	0.64	0.614069690992768
"2208"	1	0	0.05	8	0.606	0.614069690992768
"2209"	1	0	0.05	9	0.652	0.614069690992768
"2210"	1	0	0.05	10	0.678	0.614069690992768
"2211"	1	0	0.05	11	0.652	0.614069690992768
"2212"	1	0	0.05	12	0.668	0.614069690992768
"2213"	1	0	0.05	13	0.654	0.614069690992768
"2214"	1	0	0.05	14	0.618	0.614069690992768
"2215"	1	0	0.05	15	0.646	0.614069690992768
"2216"	1	0	0.05	16	0.636	0.614069690992768
"2217"	1	0	0.05	17	0.656	0.614069690992768
"2218"	1	0	0.05	18	0.652	0.614069690992768
"2219"	1	0	0.05	19	0.618	0.614069690992768
"2220"	1	0	0.05	20	0.608	0.614069690992768
"2221"	1	0	0.05	21	0.642	0.614069690992768
"2222"	1	0	0.05	22	0.64	0.614069690992768
"2223"	1	0	0.05	23	0.646	0.614069690992768
"2224"	1	0	0.05	24	0.62	0.614069690992768
"2225"	1	0	0.05	25	0.644	0.614069690992768
"2226"	1	0	0.05	26	0.644	0.614069690992768
"2227"	1	0	0.05	27	0.578	0.614069690992768
"2228"	1	0	0.05	28	0.672	0.614069690992768
"2229"	1	0	0.05	29	0.676	0.614069690992768
"2230"	1	0	0.05	30	0.63	0.614069690992768
"2231"	1	0	0.05	31	0.634	0.614069690992768
"2232"	1	0	0.05	32	0.64	0.614069690992768
"2233"	1	0	0.05	33	0.656	0.614069690992768
"2234"	1	0	0.05	34	0.628	0.614069690992768
"2235"	1	0	0.05	35	0.614	0.614069690992768
"2236"	1	0	0.05	36	0.624	0.614069690992768
"2237"	1	0	0.05	37	0.624	0.614069690992768
"2238"	1	0	0.05	38	0.64	0.614069690992768
"2239"	1	0	0.05	39	0.642	0.614069690992768
"2240"	1	0	0.05	40	0.614	0.614069690992768
"2241"	1	0	0.05	41	0.656	0.614069690992768
"2242"	1	0	0.05	42	0.604	0.614069690992768
"2243"	1	0	0.05	43	0.652	0.614069690992768
"2244"	1	0	0.05	44	0.66	0.614069690992768
"2245"	1	0	0.05	45	0.628	0.614069690992768
"2246"	1	0	0.05	46	0.624	0.614069690992768
"2247"	1	0	0.05	47	0.646	0.614069690992768
"2248"	1	0	0.05	48	0.62	0.614069690992768
"2249"	1	0	0.05	49	0.67	0.614069690992768
"2250"	1	0	0.05	50	0.63	0.614069690992768
"2251"	1	0	0.05	51	0.626	0.614069690992768
"2252"	1	0	0.05	52	0.646	0.614069690992768
"2253"	1	0	0.05	53	0.634	0.614069690992768
"2254"	1	0	0.05	54	0.634	0.614069690992768
"2255"	1	0	0.05	55	0.646	0.614069690992768
"2256"	1	0	0.05	56	0.652	0.614069690992768
"2257"	1	0	0.05	57	0.61	0.614069690992768
"2258"	1	0	0.05	58	0.65	0.614069690992768
"2259"	1	0	0.05	59	0.638	0.614069690992768
"2260"	1	0	0.05	60	0.66	0.614069690992768
"2261"	1	0	0.05	61	0.67	0.614069690992768
"2262"	1	0	0.05	62	0.662	0.614069690992768
"2263"	1	0	0.05	63	0.644	0.614069690992768
"2264"	1	0	0.05	64	0.64	0.614069690992768
"2265"	1	0	0.05	65	0.634	0.614069690992768
"2266"	1	0	0.05	66	0.66	0.614069690992768
"2267"	1	0	0.05	67	0.634	0.614069690992768
"2268"	1	0	0.05	68	0.658	0.614069690992768
"2269"	1	0	0.05	69	0.642	0.614069690992768
"2270"	1	0	0.05	70	0.634	0.614069690992768
"2271"	1	0	0.05	71	0.632	0.614069690992768
"2272"	1	0	0.05	72	0.638	0.614069690992768
"2273"	1	0	0.05	73	0.618	0.614069690992768
"2274"	1	0	0.05	74	0.636	0.614069690992768
"2275"	1	0	0.05	75	0.662	0.614069690992768
"2276"	1	0	0.05	76	0.682	0.614069690992768
"2277"	1	0	0.05	77	0.626	0.614069690992768
"2278"	1	0	0.05	78	0.592	0.614069690992768
"2279"	1	0	0.05	79	0.65	0.614069690992768
"2280"	1	0	0.05	80	0.614	0.614069690992768
"2281"	1	0	0.05	81	0.616	0.614069690992768
"2282"	1	0	0.05	82	0.646	0.614069690992768
"2283"	1	0	0.05	83	0.622	0.614069690992768
"2284"	1	0	0.05	84	0.668	0.614069690992768
"2285"	1	0	0.05	85	0.618	0.614069690992768
"2286"	1	0	0.05	86	0.618	0.614069690992768
"2287"	1	0	0.05	87	0.656	0.614069690992768
"2288"	1	0	0.05	88	0.644	0.614069690992768
"2289"	1	0	0.05	89	0.642	0.614069690992768
"2290"	1	0	0.05	90	0.63	0.614069690992768
"2291"	1	0	0.05	91	0.634	0.614069690992768
"2292"	1	0	0.05	92	0.638	0.614069690992768
"2293"	1	0	0.05	93	0.59	0.614069690992768
"2294"	1	0	0.05	94	0.654	0.614069690992768
"2295"	1	0	0.05	95	0.664	0.614069690992768
"2296"	1	0	0.05	96	0.616	0.614069690992768
"2297"	1	0	0.05	97	0.646	0.614069690992768
"2298"	1	0	0.05	98	0.646	0.614069690992768
"2299"	1	0	0.05	99	0.646	0.614069690992768
"2300"	1	0	0.05	100	0.662	0.614069690992768
"2301"	1	0	0.1	1	0.658	0.614069690992768
"2302"	1	0	0.1	2	0.62	0.614069690992768
"2303"	1	0	0.1	3	0.624	0.614069690992768
"2304"	1	0	0.1	4	0.608	0.614069690992768
"2305"	1	0	0.1	5	0.644	0.614069690992768
"2306"	1	0	0.1	6	0.57	0.614069690992768
"2307"	1	0	0.1	7	0.622	0.614069690992768
"2308"	1	0	0.1	8	0.616	0.614069690992768
"2309"	1	0	0.1	9	0.632	0.614069690992768
"2310"	1	0	0.1	10	0.65	0.614069690992768
"2311"	1	0	0.1	11	0.642	0.614069690992768
"2312"	1	0	0.1	12	0.602	0.614069690992768
"2313"	1	0	0.1	13	0.642	0.614069690992768
"2314"	1	0	0.1	14	0.69	0.614069690992768
"2315"	1	0	0.1	15	0.552	0.614069690992768
"2316"	1	0	0.1	16	0.67	0.614069690992768
"2317"	1	0	0.1	17	0.6	0.614069690992768
"2318"	1	0	0.1	18	0.62	0.614069690992768
"2319"	1	0	0.1	19	0.634	0.614069690992768
"2320"	1	0	0.1	20	0.632	0.614069690992768
"2321"	1	0	0.1	21	0.634	0.614069690992768
"2322"	1	0	0.1	22	0.648	0.614069690992768
"2323"	1	0	0.1	23	0.622	0.614069690992768
"2324"	1	0	0.1	24	0.662	0.614069690992768
"2325"	1	0	0.1	25	0.642	0.614069690992768
"2326"	1	0	0.1	26	0.626	0.614069690992768
"2327"	1	0	0.1	27	0.634	0.614069690992768
"2328"	1	0	0.1	28	0.662	0.614069690992768
"2329"	1	0	0.1	29	0.638	0.614069690992768
"2330"	1	0	0.1	30	0.674	0.614069690992768
"2331"	1	0	0.1	31	0.634	0.614069690992768
"2332"	1	0	0.1	32	0.648	0.614069690992768
"2333"	1	0	0.1	33	0.634	0.614069690992768
"2334"	1	0	0.1	34	0.62	0.614069690992768
"2335"	1	0	0.1	35	0.644	0.614069690992768
"2336"	1	0	0.1	36	0.622	0.614069690992768
"2337"	1	0	0.1	37	0.628	0.614069690992768
"2338"	1	0	0.1	38	0.68	0.614069690992768
"2339"	1	0	0.1	39	0.604	0.614069690992768
"2340"	1	0	0.1	40	0.624	0.614069690992768
"2341"	1	0	0.1	41	0.646	0.614069690992768
"2342"	1	0	0.1	42	0.65	0.614069690992768
"2343"	1	0	0.1	43	0.632	0.614069690992768
"2344"	1	0	0.1	44	0.634	0.614069690992768
"2345"	1	0	0.1	45	0.62	0.614069690992768
"2346"	1	0	0.1	46	0.618	0.614069690992768
"2347"	1	0	0.1	47	0.65	0.614069690992768
"2348"	1	0	0.1	48	0.628	0.614069690992768
"2349"	1	0	0.1	49	0.63	0.614069690992768
"2350"	1	0	0.1	50	0.61	0.614069690992768
"2351"	1	0	0.1	51	0.616	0.614069690992768
"2352"	1	0	0.1	52	0.652	0.614069690992768
"2353"	1	0	0.1	53	0.632	0.614069690992768
"2354"	1	0	0.1	54	0.634	0.614069690992768
"2355"	1	0	0.1	55	0.634	0.614069690992768
"2356"	1	0	0.1	56	0.642	0.614069690992768
"2357"	1	0	0.1	57	0.644	0.614069690992768
"2358"	1	0	0.1	58	0.654	0.614069690992768
"2359"	1	0	0.1	59	0.642	0.614069690992768
"2360"	1	0	0.1	60	0.62	0.614069690992768
"2361"	1	0	0.1	61	0.666	0.614069690992768
"2362"	1	0	0.1	62	0.614	0.614069690992768
"2363"	1	0	0.1	63	0.632	0.614069690992768
"2364"	1	0	0.1	64	0.634	0.614069690992768
"2365"	1	0	0.1	65	0.648	0.614069690992768
"2366"	1	0	0.1	66	0.672	0.614069690992768
"2367"	1	0	0.1	67	0.676	0.614069690992768
"2368"	1	0	0.1	68	0.63	0.614069690992768
"2369"	1	0	0.1	69	0.65	0.614069690992768
"2370"	1	0	0.1	70	0.652	0.614069690992768
"2371"	1	0	0.1	71	0.64	0.614069690992768
"2372"	1	0	0.1	72	0.598	0.614069690992768
"2373"	1	0	0.1	73	0.62	0.614069690992768
"2374"	1	0	0.1	74	0.666	0.614069690992768
"2375"	1	0	0.1	75	0.644	0.614069690992768
"2376"	1	0	0.1	76	0.618	0.614069690992768
"2377"	1	0	0.1	77	0.622	0.614069690992768
"2378"	1	0	0.1	78	0.634	0.614069690992768
"2379"	1	0	0.1	79	0.674	0.614069690992768
"2380"	1	0	0.1	80	0.656	0.614069690992768
"2381"	1	0	0.1	81	0.63	0.614069690992768
"2382"	1	0	0.1	82	0.632	0.614069690992768
"2383"	1	0	0.1	83	0.632	0.614069690992768
"2384"	1	0	0.1	84	0.642	0.614069690992768
"2385"	1	0	0.1	85	0.628	0.614069690992768
"2386"	1	0	0.1	86	0.666	0.614069690992768
"2387"	1	0	0.1	87	0.604	0.614069690992768
"2388"	1	0	0.1	88	0.636	0.614069690992768
"2389"	1	0	0.1	89	0.684	0.614069690992768
"2390"	1	0	0.1	90	0.638	0.614069690992768
"2391"	1	0	0.1	91	0.654	0.614069690992768
"2392"	1	0	0.1	92	0.654	0.614069690992768
"2393"	1	0	0.1	93	0.662	0.614069690992768
"2394"	1	0	0.1	94	0.614	0.614069690992768
"2395"	1	0	0.1	95	0.654	0.614069690992768
"2396"	1	0	0.1	96	0.648	0.614069690992768
"2397"	1	0	0.1	97	0.642	0.614069690992768
"2398"	1	0	0.1	98	0.632	0.614069690992768
"2399"	1	0	0.1	99	0.65	0.614069690992768
"2400"	1	0	0.1	100	0.692	0.614069690992768
"2401"	1	0	0.15	1	0.65	0.614069690992768
"2402"	1	0	0.15	2	0.636	0.614069690992768
"2403"	1	0	0.15	3	0.664	0.614069690992768
"2404"	1	0	0.15	4	0.638	0.614069690992768
"2405"	1	0	0.15	5	0.638	0.614069690992768
"2406"	1	0	0.15	6	0.646	0.614069690992768
"2407"	1	0	0.15	7	0.644	0.614069690992768
"2408"	1	0	0.15	8	0.65	0.614069690992768
"2409"	1	0	0.15	9	0.62	0.614069690992768
"2410"	1	0	0.15	10	0.66	0.614069690992768
"2411"	1	0	0.15	11	0.63	0.614069690992768
"2412"	1	0	0.15	12	0.628	0.614069690992768
"2413"	1	0	0.15	13	0.626	0.614069690992768
"2414"	1	0	0.15	14	0.634	0.614069690992768
"2415"	1	0	0.15	15	0.654	0.614069690992768
"2416"	1	0	0.15	16	0.656	0.614069690992768
"2417"	1	0	0.15	17	0.626	0.614069690992768
"2418"	1	0	0.15	18	0.64	0.614069690992768
"2419"	1	0	0.15	19	0.596	0.614069690992768
"2420"	1	0	0.15	20	0.606	0.614069690992768
"2421"	1	0	0.15	21	0.66	0.614069690992768
"2422"	1	0	0.15	22	0.67	0.614069690992768
"2423"	1	0	0.15	23	0.64	0.614069690992768
"2424"	1	0	0.15	24	0.654	0.614069690992768
"2425"	1	0	0.15	25	0.612	0.614069690992768
"2426"	1	0	0.15	26	0.632	0.614069690992768
"2427"	1	0	0.15	27	0.632	0.614069690992768
"2428"	1	0	0.15	28	0.598	0.614069690992768
"2429"	1	0	0.15	29	0.628	0.614069690992768
"2430"	1	0	0.15	30	0.644	0.614069690992768
"2431"	1	0	0.15	31	0.646	0.614069690992768
"2432"	1	0	0.15	32	0.66	0.614069690992768
"2433"	1	0	0.15	33	0.586	0.614069690992768
"2434"	1	0	0.15	34	0.672	0.614069690992768
"2435"	1	0	0.15	35	0.664	0.614069690992768
"2436"	1	0	0.15	36	0.656	0.614069690992768
"2437"	1	0	0.15	37	0.64	0.614069690992768
"2438"	1	0	0.15	38	0.602	0.614069690992768
"2439"	1	0	0.15	39	0.618	0.614069690992768
"2440"	1	0	0.15	40	0.632	0.614069690992768
"2441"	1	0	0.15	41	0.642	0.614069690992768
"2442"	1	0	0.15	42	0.636	0.614069690992768
"2443"	1	0	0.15	43	0.646	0.614069690992768
"2444"	1	0	0.15	44	0.618	0.614069690992768
"2445"	1	0	0.15	45	0.592	0.614069690992768
"2446"	1	0	0.15	46	0.628	0.614069690992768
"2447"	1	0	0.15	47	0.674	0.614069690992768
"2448"	1	0	0.15	48	0.61	0.614069690992768
"2449"	1	0	0.15	49	0.648	0.614069690992768
"2450"	1	0	0.15	50	0.602	0.614069690992768
"2451"	1	0	0.15	51	0.626	0.614069690992768
"2452"	1	0	0.15	52	0.644	0.614069690992768
"2453"	1	0	0.15	53	0.656	0.614069690992768
"2454"	1	0	0.15	54	0.652	0.614069690992768
"2455"	1	0	0.15	55	0.656	0.614069690992768
"2456"	1	0	0.15	56	0.636	0.614069690992768
"2457"	1	0	0.15	57	0.632	0.614069690992768
"2458"	1	0	0.15	58	0.588	0.614069690992768
"2459"	1	0	0.15	59	0.636	0.614069690992768
"2460"	1	0	0.15	60	0.64	0.614069690992768
"2461"	1	0	0.15	61	0.636	0.614069690992768
"2462"	1	0	0.15	62	0.64	0.614069690992768
"2463"	1	0	0.15	63	0.646	0.614069690992768
"2464"	1	0	0.15	64	0.612	0.614069690992768
"2465"	1	0	0.15	65	0.61	0.614069690992768
"2466"	1	0	0.15	66	0.618	0.614069690992768
"2467"	1	0	0.15	67	0.654	0.614069690992768
"2468"	1	0	0.15	68	0.67	0.614069690992768
"2469"	1	0	0.15	69	0.64	0.614069690992768
"2470"	1	0	0.15	70	0.576	0.614069690992768
"2471"	1	0	0.15	71	0.626	0.614069690992768
"2472"	1	0	0.15	72	0.662	0.614069690992768
"2473"	1	0	0.15	73	0.67	0.614069690992768
"2474"	1	0	0.15	74	0.642	0.614069690992768
"2475"	1	0	0.15	75	0.616	0.614069690992768
"2476"	1	0	0.15	76	0.622	0.614069690992768
"2477"	1	0	0.15	77	0.642	0.614069690992768
"2478"	1	0	0.15	78	0.58	0.614069690992768
"2479"	1	0	0.15	79	0.642	0.614069690992768
"2480"	1	0	0.15	80	0.616	0.614069690992768
"2481"	1	0	0.15	81	0.614	0.614069690992768
"2482"	1	0	0.15	82	0.658	0.614069690992768
"2483"	1	0	0.15	83	0.648	0.614069690992768
"2484"	1	0	0.15	84	0.626	0.614069690992768
"2485"	1	0	0.15	85	0.646	0.614069690992768
"2486"	1	0	0.15	86	0.64	0.614069690992768
"2487"	1	0	0.15	87	0.644	0.614069690992768
"2488"	1	0	0.15	88	0.62	0.614069690992768
"2489"	1	0	0.15	89	0.648	0.614069690992768
"2490"	1	0	0.15	90	0.636	0.614069690992768
"2491"	1	0	0.15	91	0.642	0.614069690992768
